origin_iid,itemId,title,genre
1050,2117,Looking for Richard (1996),Documentary|Drama
3738,2118,"Sugarland Express, The (1974)",Drama
2939,2119,Niagara (1953),Drama|Thriller
451,2120,Flesh and Bone (1993),Drama|Mystery|Romance
2940,2121,Gilda (1946),Film-Noir
1209,2122,Once Upon a Time in the West (1969),Western
78,2123,"Crossing Guard, The (1995)",Drama
79,2124,"Juror, The (1996)",Drama|Thriller
82,2125,Antonia's Line (Antonia) (1995),Drama
1082,2126,"Candidate, The (1972)",Drama
3841,2127,Air America (1990),Action|Comedy
1161,2128,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
630,2129,Carried Away (1996),Drama|Romance
1099,2130,"Christmas Carol, A (1938)",Drama
3929,2131,"Bank Dick, The (1940)",Comedy
640,2132,Diabolique (1996),Drama|Thriller
3007,2133,American Movie (1999),Documentary
3115,2134,Flawless (1999),Drama
2505,2135,8MM (1999),Thriller
1707,2136,Home Alone 3 (1997),Children's|Comedy
166,2137,"Doom Generation, The (1995)",Comedy|Drama
2596,2138,SLC Punk! (1998),Comedy|Drama
2672,2139,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2678,2140,Desert Blue (1999),Drama
1416,2141,Evita (1996),Drama|Musical
2913,2142,"Mating Habits of the Earthbound Human, The (1998)",Comedy
9,2143,Sudden Death (1995),Action
2803,2144,"Pelican Brief, The (1993)",Thriller
1919,2145,Madeline (1998),Children's|Comedy
637,2146,Sgt. Bilko (1996),Comedy
973,2147,Meet John Doe (1941),Drama
1939,2148,"Best Years of Our Lives, The (1946)",Drama|War
2929,2149,Reds (1981),Drama
3112,2150,'Night Mother (1986),Drama
3069,2151,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
1926,2152,"Broadway Melody, The (1929)",Musical
2690,2153,"Ideal Husband, An (1999)",Comedy
2434,2154,Down in the Delta (1998),Drama
2439,2155,Affliction (1997),Drama
1904,2156,Henry Fool (1997),Comedy|Drama
40,2157,"Cry, the Beloved Country (1995)",Drama
2995,2158,"House on Haunted Hill, The (1999)",Horror
43,2159,Restoration (1995),Drama
2979,2160,Body Shots (1999),Drama
1187,2161,Passion Fish (1992),Drama
3124,2162,Agnes Browne (1999),Comedy|Drama
8,2163,Tom and Huck (1995),Adventure|Children's
692,2164,Solo (1996),Action|Sci-Fi|Thriller
2170,2165,Wrongfully Accused (1998),Action|Comedy
2196,2166,Knock Off (1998),Action
2448,2167,Virus (1999),Horror|Sci-Fi
990,2168,Maximum Risk (1996),Action|Adventure|Thriller
2625,2169,Black Mask (Hak hap) (1996),Action
3444,2170,Bloodsport (1988),Action
240,2171,Hideaway (1995),Thriller
1858,2172,Mr. Nice Guy (1997),Action|Comedy
1004,2173,"Glimmer Man, The (1996)",Action|Thriller
2879,2174,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
464,2175,Hard Target (1993),Action|Adventure|Crime|Thriller
3767,2176,Missing in Action 2: The Beginning (1985),Action|War
3768,2177,Braddock: Missing in Action III (1988),Action|War
704,2178,"Quest, The (1996)",Action|Adventure
869,2179,Kansas City (1996),Crime
2357,2180,Central Station (Central do Brasil) (1998),Drama
577,2181,Andre (1994),Adventure|Children's
801,2182,Harriet the Spy (1996),Children's|Comedy
2092,2183,"Return of Jafar, The (1993)",Animation|Children's|Musical
3054,2184,Pokémon: The First Movie (1998),Animation|Children's
1460,2185,That Darn Cat! (1997),Children's|Comedy|Mystery
1551,2186,Buddy (1997),Adventure|Children's|Drama
2354,2187,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
1489,2188,Cats Don't Dance (1997),Animation|Children's|Musical
885,2189,Bogus (1996),Children's|Drama|Fantasy
1495,2190,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's
1582,2191,Wild America (1997),Adventure|Children's
3400,2192,We're Back! A Dinosaur's Story (1993),Animation|Children's
1592,2193,Air Bud (1997),Children's|Comedy
2559,2194,"King and I, The (1999)",Animation|Children's
146,2195,"Amazing Panda Adventure, The (1995)",Adventure|Children's
238,2196,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's
169,2197,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama
181,2198,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's
502,2199,"Next Karate Kid, The (1994)",Action|Children's
362,2200,"Jungle Book, The (1994)",Adventure|Children's|Romance
87,2201,Dunston Checks In (1996),Children's|Comedy
2899,2202,Gulliver's Travels (1939),Adventure|Animation|Children's
558,2203,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy
700,2204,Angus (1995),Comedy
2036,2205,Blank Check (1994),Children's|Comedy
631,2206,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
634,2207,Theodore Rex (1995),Comedy
709,2208,Oliver & Company (1988),Animation|Children's
711,2209,Flipper (1996),Adventure|Children's
3946,2210,Get Carter (2000),Action|Drama|Thriller
3898,2211,Bait (2000),Action|Comedy
3710,2212,Action Jackson (1988),Action|Comedy
536,2213,"Simple Twist of Fate, A (1994)",Drama
3783,2214,Croupier (1998),Crime|Drama
2771,2215,Brokedown Palace (1999),Drama
1131,2216,Jean de Florette (1986),Drama
3282,2217,Different for Girls (1996),Comedy
2499,2218,God Said 'Ha!' (1998),Comedy
156,2219,Blue in the Face (1995),Comedy
3606,2220,On the Town (1949),Musical
1871,2221,"Friend of the Deceased, A (1997)",Comedy|Drama
417,2222,Barcelona (1994),Comedy|Romance
1024,2223,"Three Caballeros, The (1945)",Animation|Children's|Musical
298,2224,Pushing Hands (1992),Comedy
72,2225,Kicking and Screaming (1995),Comedy|Drama
84,2226,Last Summer in the Hamptons (1995),Comedy|Drama
2971,2227,All That Jazz (1979),Musical
568,2228,Bhaji on the Beach (1993),Comedy|Drama
2873,2229,Lulu on the Bridge (1998),Drama|Mystery|Romance
2024,2230,"Rapture, The (1991)",Drama|Mystery
1178,2231,Paths of Glory (1957),Drama|War
1260,2232,M (1931),Crime|Film-Noir|Thriller
3093,2233,McCabe & Mrs. Miller (1971),Drama|Western
2924,2234,Drunken Master (Zui quan) (1979),Action|Comedy
69,2235,Friday (1995),Comedy
2519,2236,House on Haunted Hill (1958),Horror
2861,2237,For Love of the Game (1999),Comedy|Drama
941,2238,"Mark of Zorro, The (1940)",Adventure
3324,2239,Drowning Mona (2000),Comedy
3299,2240,Hanging Up (2000),Comedy|Drama
3825,2241,Coyote Ugly (2000),Drama
3914,2242,"Broken Hearts Club, The (2000)",Drama
3859,2243,"Eyes of Tammy Faye, The (2000)",Documentary
754,2244,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
3118,2245,Tumbleweeds (1999),Drama
583,2246,Dear Diary (Caro Diario) (1994),Comedy|Drama
2157,2247,"Chambermaid on the Titanic, The (1998)",Romance
826,2248,Diebinnen (1995),Drama
2347,2249,"Pope of Greenwich Village, The (1984)",Action
3384,2250,"Taking of Pelham One Two Three, The (1974)",Action
438,2251,"Cowboy Way, The (1994)",Action|Comedy
1112,2252,Palookaville (1996),Action|Drama
390,2253,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
2927,2254,Brief Encounter (1946),Drama|Romance
2060,2255,BASEketball (1998),Comedy
1437,2256,"Cement Garden, The (1993)",Drama
2190,2257,Why Do Fools Fall In Love? (1998),Drama
3141,2258,"Two Jakes, The (1990)",Drama
2279,2259,Urban Legend (1998),Horror|Thriller
993,2260,Infinity (1996),Drama
2582,2261,Twin Dragons (Shuang long hui) (1992),Action|Comedy
12,2262,Dracula: Dead and Loving It (1995),Comedy|Horror
294,2263,"Perez Family, The (1995)",Comedy|Romance
373,2264,Red Rock West (1992),Thriller
63,2265,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
2880,2266,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
477,2267,What's Love Got to Do with It? (1993),Drama
2073,2268,Fandango (1985),Comedy
1238,2269,Local Hero (1983),Comedy
810,2270,Kazaam (1996),Children's|Comedy|Fantasy
3895,2271,"Watcher, The (2000)",Crime|Thriller
2084,2272,Newsies (1992),Children's|Musical
2169,2273,Dead Man on Campus (1998),Comedy
1605,2274,Excess Baggage (1997),Adventure|Romance
3225,2275,Down to You (2000),Comedy|Romance
1595,2276,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama
1750,2277,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
2566,2278,Doug's 1st Movie (1999),Animation|Children's
3515,2279,Me Myself I (2000),Comedy
2714,2280,"Wood, The (1999)",Drama
3453,2281,Here on Earth (2000),Drama|Romance
3454,2282,Whatever It Takes (2000),Comedy|Romance
1881,2283,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
2876,2284,Thumbelina (1994),Animation|Children's
3824,2285,Autumn in New York (2000),Drama|Romance
2102,2286,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
3776,2287,Melody Time (1948),Animation|Children's|Musical
2978,2288,Three to Tango (1999),Comedy|Romance
2048,2289,"Great Mouse Detective, The (1986)",Animation|Children's
667,2290,Bloodsport 2 (1995),Action
1599,2291,Steel (1997),Action
2476,2292,Heartbreak Ridge (1986),Action|War
204,2293,Under Siege 2: Dark Territory (1995),Action
1681,2294,Mortal Kombat: Annihilation (1997),Action|Adventure
2818,2295,Iron Eagle IV (1995),Action|War
3933,2296,"Killer Shrews, The (1959)",Horror|Sci-Fi
1349,2297,Nosferatu a Venezia (1986),Horror
3837,2298,Phantasm II (1988),Horror
1542,2299,Brassed Off (1996),Comedy|Drama|Romance
2203,2300,Shadow of a Doubt (1943),Film-Noir|Thriller
3870,2301,Our Town (1940),Drama
2204,2302,Saboteur (1942),Thriller
2210,2303,Sabotage (1936),Thriller
1507,2304,Paradise Road (1997),Drama|War
936,2305,Ninotchka (1939),Comedy|Romance
944,2306,Lost Horizon (1937),Drama
1596,2307,Career Girls (1997),Drama
1929,2308,Grand Hotel (1932),Drama
1936,2309,Mrs. Miniver (1942),Drama|War
1940,2310,Gentleman's Agreement (1947),Drama
2904,2311,Rain (1932),Drama
3736,2312,"Big Carnival, The (1951)",Drama
2937,2313,"Palm Beach Story, The (1942)",Comedy
1824,2314,Homegrown (1998),Comedy|Thriller
2938,2315,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
3901,2316,Duets (2000),Comedy|Drama
2535,2317,Earthquake (1974),Action
3936,2318,"Phantom of the Opera, The (1943)",Drama|Thriller
71,2319,Fair Game (1995),Action
3791,2320,Footloose (1984),Drama
3872,2321,"Suddenly, Last Summer (1959)",Drama
851,2322,Basquiat (1996),Drama
3177,2323,Next Friday (1999),Comedy
3357,2324,East-West (Est-ouest) (1999),Drama|Romance
1755,2325,Shooting Fish (1997),Romance
3580,2326,Up at the Villa (2000),Drama
2877,2327,Tommy (1975),Drama|Musical
3754,2328,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
3915,2329,Girlfight (2000),Drama
2285,2330,If.... (1968),Drama
998,2331,Set It Off (1996),Action|Crime
3029,2332,Nighthawks (1981),Action|Drama
1515,2333,Volcano (1997),Drama|Thriller
2181,2334,Marnie (1964),Thriller
1661,2335,Switchback (1997),Thriller
1925,2336,Wings (1927),Drama|Romance|War
1942,2337,All the King's Men (1949),Drama
1167,2338,Dear God (1996),Comedy
3938,2339,"Slumber Party Massacre, The (1982)",Horror
3913,2340,Barenaked in America (1999),Documentary
3925,2341,Stranger Than Paradise (1984),Comedy
2098,2342,Son of Flubber (1963),Children's|Comedy
2231,2343,Rounders (1998),Crime|Drama
2280,2344,Clay Pigeons (1998),Crime
1860,2345,Character (Karakter) (1997),Drama
1325,2346,Amityville: A New Generation (1993),Horror
2182,2347,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
3883,2348,Catfish in Black Bean Sauce (2000),Comedy|Drama
3327,2349,Beyond the Mat (2000),Documentary
2099,2350,Song of the South (1946),Adventure|Animation|Children's|Musical
3537,2351,Where the Money Is (2000),Comedy|Drama
1995,2352,Poltergeist II: The Other Side (1986),Horror|Thriller
2121,2353,Cujo (1983),Horror|Thriller
1322,2354,Amityville 1992: It's About Time (1992),Horror
1326,2355,Amityville II: The Possession (1982),Horror
1328,2356,"Amityville Curse, The (1990)",Horror
1329,2357,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror
3941,2358,Sorority House Massacre (1986),Horror
3942,2359,Sorority House Massacre II (1990),Horror
3013,2360,Bride of Re-Animator (1990),Comedy|Horror
2327,2361,Tales from the Darkside: The Movie (1990),Horror
3138,2362,Stealing Home (1988),Drama
2368,2363,King Kong Lives (1986),Action|Adventure|Horror
2515,2364,Children of the Corn II: The Final Sacrifice (1993),Horror
2451,2365,"Gate, The (1987)",Horror
2525,2366,Alligator (1980),Action|Horror|Sci-Fi
3403,2367,Raise the Titanic (1980),Drama|Thriller
2634,2368,"Mummy, The (1959)",Horror
2635,2369,"Mummy's Curse, The (1944)",Horror
2645,2370,Dracula (1958),Horror
2652,2371,"Curse of Frankenstein, The (1957)",Horror
2736,2372,Brighton Beach Memoirs (1986),Comedy
2665,2373,Earth Vs. the Flying Saucers (1956),Sci-Fi
324,2374,"Sum of Us, The (1994)",Comedy
251,2375,"Hunted, The (1995)",Action
328,2376,Tales From the Crypt Presents: Demon Knight (1995),Horror
332,2377,Village of the Damned (1995),Horror|Sci-Fi
407,2378,In the Mouth of Madness (1995),Horror|Thriller
273,2379,Mary Shelley's Frankenstein (1994),Drama|Horror
3491,2380,My Chauffeur (1986),Comedy
3659,2381,Quatermass II (1957),Sci-Fi|Thriller
1987,2382,Prom Night (1980),Horror
1988,2383,Hello Mary Lou: Prom Night II (1987),Horror
3806,2384,MacKenna's Gold (1969),Western
1992,2385,Child's Play 2 (1990),Horror
1128,2386,"Fog, The (1980)",Horror
1993,2387,Child's Play 3 (1992),Horror
1996,2388,Poltergeist III (1988),Horror|Thriller
1999,2389,"Exorcist III, The (1990)",Horror
2878,2390,Hell Night (1981),Horror
606,2391,Candyman: Farewell to the Flesh (1995),Horror
2026,2392,Disturbing Behavior (1998),Horror|Thriller
3840,2393,Pumpkinhead (1988),Horror
3843,2394,Sleepaway Camp (1983),Horror
2104,2395,Tex (1982),Drama
3921,2396,Beach Party (1963),Comedy
2113,2397,Graveyard Shift (1990),Horror|Thriller
892,2398,Twelfth Night (1996),Comedy|Drama|Romance
241,2399,Fluke (1995),Children's|Drama
3538,2400,East is East (1999),Comedy
3934,2401,Kronos (1957),Sci-Fi
742,2402,Thinner (1996),Horror|Thriller
3792,2403,Duel in the Sun (1946),Western
3001,2404,"Suburbans, The (1999)",Drama
3014,2405,Bustin' Loose (1981),Comedy
1355,2406,Nightwatch (1997),Horror|Thriller
687,2407,Country Life (1994),Drama|Romance
2242,2408,"Grandview, U.S.A. (1984)",Drama
1389,2409,Jaws 3-D (1983),Action|Horror
2260,2410,Wisdom (1986),Action|Crime
2267,2411,Mortal Thoughts (1991),Mystery|Thriller
3211,2412,"Cry in the Dark, A (1988)",Drama
2343,2413,"Naked Man, The (1998)",Drama
875,2414,Nothing to Lose (1994),Drama
3304,2415,Blue Collar (1978),Crime|Drama
2518,2416,Night Shift (1982),Comedy
101,2417,Bottle Rocket (1996),Comedy
2381,2418,Police Academy 4: Citizens on Patrol (1987),Comedy
1807,2419,"Cool Dry Place, A (1998)",Drama
2551,2420,Dead Ringers (1988),Drama|Thriller
1841,2421,"Gingerbread Man, The (1998)",Drama|Thriller
3389,2422,Let's Get Harry (1986),Action|Adventure
3465,2423,That's Life! (1986),Drama
2741,2424,No Mercy (1986),Action|Thriller
2745,2425,"Mission, The (1986)",Drama
2749,2426,"Morning After, The (1986)",Drama|Mystery
20,2427,Money Train (1995),Action
1890,2428,Little Boy Blue (1997),Drama
3497,2429,Max Dugan Returns (1983),Comedy
2928,2430,"Razor's Edge, The (1984)",Drama
2866,2431,"Buddy Holly Story, The (1978)",Drama
458,2432,Geronimo: An American Legend (1993),Drama|Western
387,2433,"Low Down Dirty Shame, A (1994)",Action|Comedy
603,2434,"Bye Bye, Love (1995)",Comedy
544,2435,Striking Distance (1993),Action
3766,2436,Missing in Action (1984),Action|War
3849,2437,"Spiral Staircase, The (1946)",Thriller
3125,2438,"End of the Affair, The (1999)",Drama
1415,2439,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
171,2440,Jeffrey (1995),Comedy
1879,2441,"Hanging Garden, The (1997)",Drama
1063,2442,Johns (1996),Drama
715,2443,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
3865,2444,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3795,2445,"Five Senses, The (1999)",Drama
3150,2446,"War Zone, The (1999)",Drama
2284,2447,Bandit Queen (1994),Drama
2561,2448,True Crime (1999),Crime|Thriller
1889,2449,Insomnia (1997),Thriller
2769,2450,"Yards, The (1999)",Crime|Mystery
3720,2451,Sunshine (1999),Drama
3822,2452,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
3756,2453,"Golden Bowl, The (2000)",Drama
3857,2454,Bless the Child (2000),Thriller
3132,2455,Daddy Long Legs (1919),Comedy
3073,2456,"Sandpiper, The (1965)",Drama|Romance
3154,2457,Blood on the Sun (1945),Drama|War
3311,2458,"Man from Laramie, The (1955)",Western
1404,2459,Night Falls on Manhattan (1997),Crime|Drama
1439,2460,Meet Wally Sparks (1997),Comedy
1472,2461,City of Industry (1997),Crime|Thriller
1647,2462,Playing God (1997),Crime|Thriller
1662,2463,Gang Related (1997),Crime
1053,2464,Normal Life (1996),Crime|Drama
384,2465,Bad Company (1995),Action
2458,2466,Armed and Dangerous (1986),Comedy|Crime
2654,2467,"Wolf Man, The (1941)",Horror
1855,2468,Krippendorf's Tribe (1998),Comedy
645,2469,Nelly & Monsieur Arnaud (1995),Drama
574,2470,Spanking the Monkey (1994),Comedy|Drama
649,2471,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
665,2472,Underground (1995),War
668,2473,Pather Panchali (1955),Drama
1354,2474,Breaking the Waves (1996),Drama
781,2475,Stealing Beauty (1996),Drama
1543,2476,"Designated Mourner, The (1997)",Drama
117,2477,"Young Poisoner's Handbook, The (1995)",Crime
2609,2478,"King of Masks, The (Bian Lian) (1996)",Drama
3416,2479,"Trial, The (Le Procès) (1963)",Drama
211,2480,"Browning Version, The (1994)",Drama
147,2481,"Basketball Diaries, The (1995)",Drama
1900,2482,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama
306,2483,Three Colors: Red (1994),Drama
1859,2484,Taste of Cherry (1997),Drama
406,2485,Federal Hill (1994),Drama
2696,2486,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
2697,2487,My Son the Fanatic (1998),Comedy|Drama|Romance
2925,2488,"Conformist, The (Il Conformista) (1970)",Drama
3819,2489,Tampopo (1986),Comedy
3746,2490,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
535,2491,Short Cuts (1993),Drama
627,2492,"Last Supper, The (1995)",Drama|Thriller
97,2493,"Hate (Haine, La) (1995)",Drama
2361,2494,Pink Flamingos (1972),Comedy
3064,2495,Poison Ivy: New Seduction (1997),Thriller
129,2496,Pie in the Sky (1995),Comedy|Romance
1670,2497,Welcome To Sarajevo (1997),Drama|War
3579,2498,I Dreamed of Africa (2000),Drama
3884,2499,"Crew, The (2000)",Comedy
3719,2500,Love's Labour's Lost (2000),Comedy|Romance
512,2501,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi
548,2502,Terminal Velocity (1994),Action
1289,2503,Koyaanisqatsi (1983),Documentary|War
1454,2504,SubUrbia (1997),Comedy
793,2505,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
3094,2506,Maurice (1987),Drama|Romance
1780,2507,Ayn Rand: A Sense of Life (1997),Documentary
1856,2508,Kurt & Courtney (1998),Documentary|Musical
1932,2509,"Great Ziegfeld, The (1936)",Musical
3392,2510,She-Devil (1989),Comedy
3395,2511,Nadine (1987),Comedy
1111,2512,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
3813,2513,Interiors (1978),Drama
549,2514,Thirty-Two Short Films About Glenn Gould (1993),Documentary
2998,2515,Dreaming of Joseph Lees (1998),Romance
2360,2516,"Celebration, The (Festen) (1998)",Drama
213,2517,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
206,2518,Unzipped (1995),Documentary
2495,2519,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
3539,2520,"Filth and the Fury, The (2000)",Documentary
3627,2521,Carnival of Souls (1962),Horror|Thriller
3679,2522,"Decline of Western Civilization, The (1981)",Documentary
1941,2523,Hamlet (1948),Drama
3801,2524,Anatomy of a Murder (1959),Drama|Mystery
3135,2525,"Great Santini, The (1979)",Drama
935,2526,"Band Wagon, The (1953)",Comedy|Musical
3292,2527,"Big Combo, The (1955)",Film-Noir
3371,2528,Bound for Glory (1976),Drama
2570,2529,"Walk on the Moon, A (1999)",Drama|Romance
2801,2530,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2862,2531,Caligula (1980),Drama
3834,2532,Bronco Billy (1980),Adventure|Drama|Romance
3853,2533,"Tic Code, The (1998)",Drama
3855,2534,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
1194,2535,Up in Smoke (1978),Comedy
760,2536,Stalingrad (1993),War
1667,2537,Mad City (1997),Action|Drama
808,2538,Alaska (1996),Adventure|Children's
2086,2539,One Magic Christmas (1985),Drama|Fantasy
2240,2540,My Bodyguard (1980),Drama
1445,2541,McHale's Navy (1997),Comedy|War
3214,2542,American Flyers (1985),Drama
870,2543,Gone Fishin' (1997),Comedy
2626,2544,Edge of Seventeen (1998),Comedy|Drama|Romance
3431,2545,Death Wish II (1982),Action|Drama
3432,2546,Death Wish 3 (1985),Action|Drama
3433,2547,Death Wish 4: The Crackdown (1987),Action|Drama
3434,2548,Death Wish V: The Face of Death (1994),Action|Drama
2494,2549,"Last Days, The (1998)",Documentary
227,2550,Drop Zone (1994),Action
3385,2551,Volunteers (1985),Comedy
3394,2552,Blind Date (1987),Comedy|Romance
1008,2553,"Davy Crockett, King of the Wild Frontier (1955)",Western
408,2554,8 Seconds (1994),Drama
338,2555,Virtuosity (1995),Sci-Fi|Thriller
426,2556,Body Snatchers (1993),Horror|Sci-Fi|Thriller
3585,2557,"Great Locomotive Chase, The (1956)",Adventure|War
460,2558,Getting Even with Dad (1994),Comedy
3117,2559,Ride with the Devil (1999),Drama|Romance|War
1516,2560,Children of the Revolution (1996),Comedy
3055,2561,Felicia's Journey (1999),Thriller
787,2562,"Gate of Heavenly Peace, The (1995)",Documentary
3077,2563,42 Up (1998),Documentary
3192,2564,"Terrorist, The (Malli) (1998)",Drama
3272,2565,Bad Lieutenant (1992),Crime|Drama
3275,2566,"Boondock Saints, The (1999)",Action|Comedy
2621,2567,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
1910,2568,I Went Down (1997),Action|Comedy|Crime
308,2569,Three Colors: White (1994),Drama
2730,2570,Barry Lyndon (1975),Drama
320,2571,Suture (1993),Film-Noir|Thriller
2594,2572,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2812,2573,In Too Deep (1999),Action|Thriller
3625,2574,Better Living Through Circuitry (1999),Documentary
3718,2575,American Pimp (1999),Documentary
363,2576,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary
2859,2577,Stop Making Sense (1984),Documentary
1123,2578,"Perfect Candidate, A (1996)",Documentary
1055,2579,Shadow Conspiracy (1997),Thriller
1202,2580,Withnail and I (1987),Comedy
391,2581,Jason's Lyric (1994),Crime|Drama
3903,2582,Urbania (2000),Drama
3906,2583,Under Suspicion (2000),Crime
3858,2584,Cecil B. Demented (2000),Comedy
759,2585,Maya Lin: A Strong Clear Vision (1994),Documentary
3860,2586,"Opportunists, The (1999)",Crime
3950,2587,Tigerland (2000),Drama
1502,2588,Kissed (1996),Romance
1539,2589,Twin Town (1997),Comedy|Crime
1612,2590,"Kiss Me, Guido (1997)",Comedy
3302,2591,Beautiful People (1999),Comedy
1564,2592,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
987,2593,Bliss (1997),Drama|Romance
2482,2594,Still Crazy (1998),Comedy|Romance
1767,2595,Music From Another Room (1998),Drama|Romance
179,2596,Mad Love (1995),Drama|Romance
1896,2597,Cousin Bette (1998),Comedy
3581,2598,Human Traffic (1999),Drama
3598,2599,Hamlet (2000),Drama
68,2600,French Twist (Gazon maudit) (1995),Comedy|Romance
3749,2601,Time Regained (Le Temps Retrouvé) (1999),Drama
3823,2602,Wonderland (1999),Drama
2962,2603,Fever Pitch (1997),Comedy|Romance
1236,2604,Trust (1990),Comedy|Drama
638,2605,Jack and Sarah (1995),Romance
325,2606,National Lampoon's Senior Trip (1995),Comedy
274,2607,Man of the House (1995),Comedy
1581,2608,Out to Sea (1997),Comedy
3415,2609,"Mirror, The (Zerkalo) (1975)",Drama
3470,2610,Dersu Uzala (1974),Adventure|Drama
1273,2611,Down by Law (1986),Comedy|Drama
2255,2612,Young Doctors in Love (1982),Comedy
2295,2613,"Impostors, The (1998)",Comedy
3199,2614,Pal Joey (1957),Comedy|Musical|Romance
209,2615,White Man's Burden (1995),Drama
271,2616,Losing Isaiah (1995),Drama
2905,2617,Sanjuro (1962),Action|Adventure
352,2618,Crooklyn (1994),Comedy
2977,2619,Crazy in Alabama (1999),Comedy|Drama
564,2620,Chasers (1994),Comedy
639,2621,Girl 6 (1996),Comedy
1812,2622,Wide Awake (1998),Children's|Comedy|Drama
1998,2623,Exorcist II: The Heretic (1977),Horror
2988,2624,Melvin and Howard (1980),Drama
2068,2625,Fanny and Alexander (1982),Drama
670,2626,"World of Apu, The (Apur Sansar) (1959)",Drama
1361,2627,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
2330,2628,Hands on a Hard Body (1996),Documentary
214,2629,Before the Rain (Pred dozhdot) (1994),Drama
523,2630,Ruby in Paradise (1993),Drama
602,2631,"Great Day in Harlem, A (1994)",Documentary
83,2632,Once Upon a Time... When We Were Colored (1995),Drama
2022,2633,"Last Temptation of Christ, The (1988)",Drama
809,2634,Fled (1996),Action|Adventure
1456,2635,"Pest, The (1997)",Comedy
1604,2636,Money Talks (1997),Action|Comedy
1465,2637,Rosewood (1997),Drama
1473,2638,Best Men (1997),Action|Comedy|Crime|Drama
1475,2639,Kama Sutra: A Tale of Love (1996),Romance
1497,2640,Double Team (1997),Action
2514,2641,Pet Sematary II (1992),Horror
2516,2642,Children of the Corn III (1994),Horror
1744,2643,Firestorm (1998),Action|Adventure|Thriller
2548,2644,"Rage: Carrie 2, The (1999)",Horror
1902,2645,Dream for an Insomniac (1996),Drama|Romance
152,2646,"Addiction, The (1995)",Horror
1771,2647,Night Flier (1997),Horror
1866,2648,"Big Hit, The (1998)",Action|Comedy
2597,2649,Lost & Found (1999),Comedy|Romance
1869,2650,Black Dog (1998),Action|Thriller
3709,2651,Sleepwalkers (1992),Horror
2835,2652,Chill Factor (1999),Action|Thriller
1119,2653,Drunks (1997),Drama
479,2654,Judgment Night (1993),Action
2898,2655,"Dark Half, The (1993)",Horror|Mystery
98,2656,Shopping (1994),Action|Thriller
2974,2657,Bats (1999),Horror|Thriller
3782,2658,Shaft's Big Score! (1972),Action|Crime
2996,2659,Music of the Heart (1999),Drama
1255,2660,Bad Taste (1987),Comedy|Horror
3520,2661,How to Stuff a Wild Bikini (1965),Comedy
2656,2662,Tarantula (1955),Horror|Sci-Fi
2666,2663,It Conquered the World (1956),Sci-Fi
3592,2664,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
